Source apportionment for 150 cities
commit eb21d3fb8ee65a2f44dc2b482efb077d3fdf8c40
emissions cdf = O:/Integrated_assessment/SHERPA/20170322_v18_SrrResults_PotencyBased/1_base_emissions/BC_emi_PM25_Y.nc
concentrations cdf = O:/Integrated_assessment/SHERPA/20170322_v18_SrrResults_PotencyBased/2_base_concentrations/BC_conc_PM25_Y.nc
model folder = O:/Integrated_assessment/SHERPA/20170322_v18_SrrResults_PotencyBased/3_source_receptors/SR_PM25_Y_20170322_potencyBased.nc
model;pollutant;target;source;snap;precursor;potential;relative_potential;potency;target_conc_basecase;delta_conc;DE
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;5;SOx;9.601376e-06;5.176612e-05;2.906505e-08;1.854761e+01;4.800688e-06;1.651705e+02
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;6;NH3;2.304949e-08;1.242720e-07;1.773594e-07;1.854761e+01;1.152474e-08;6.497960e-02
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;6;NMVOC;1.479671e-03;7.977694e-03;6.003810e-10;1.854761e+01;7.398356e-04;1.232277e+06
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;6;NOx;4.805566e-09;2.590936e-08;4.097796e-08;1.854761e+01;2.402783e-09;5.863598e-02
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;6;PPM;1.322195e-06;7.128657e-06;7.945351e-08;1.854761e+01;6.610976e-07;8.320559e+00
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;6;SOx;2.470400e-10;1.331924e-09;3.107841e-08;1.854761e+01;1.235200e-10;3.974464e-03
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;7;NH3;4.279608e-02;2.307364e-01;5.904305e-07;1.854761e+01;2.139804e-02;3.624142e+04
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;7;NMVOC;5.333499e-04;2.875573e-03;4.543637e-10;1.854761e+01;2.666749e-04;5.869195e+05
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;7;NOx;4.044036e-01;2.180355e+00;1.196617e-07;1.854761e+01;2.022018e-01;1.689778e+06
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;7;PPM;7.579816e-02;4.086682e-01;3.908842e-07;1.854761e+01;3.789908e-02;9.695730e+04
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;7;SOx;5.802703e-04;3.128546e-03;4.236209e-08;1.854761e+01;2.901351e-04;6.848934e+03
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;8;NH3;5.236040e-04;2.823027e-03;4.278735e-07;1.854761e+01;2.618020e-04;6.118677e+02
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;8;NMVOC;2.603937e-04;1.403921e-03;6.088779e-10;1.854761e+01;1.301969e-04;2.138308e+05
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;8;NOx;1.214226e-01;6.546537e-01;9.656685e-08;1.854761e+01;6.071129e-02;6.286970e+05
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;8;PPM;2.896558e-02;1.561688e-01;3.064797e-07;1.854761e+01;1.448279e-02;4.725529e+04
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;8;SOx;4.683119e-03;2.524919e-02;3.983586e-08;1.854761e+01;2.341560e-03;5.878019e+04
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;9;NH3;7.039958e-02;3.795616e-01;4.382781e-07;1.854761e+01;3.519979e-02;8.031382e+04
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;9;NMVOC;5.184429e-05;2.795201e-04;4.709024e-10;1.854761e+01;2.592214e-05;5.504780e+04
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;9;NOx;4.825917e-04;2.601908e-03;8.356993e-08;1.854761e+01;2.412958e-04;2.887353e+03
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;9;PPM;2.144565e-02;1.156249e-01;2.591044e-07;1.854761e+01;1.072283e-02;4.138418e+04
sherpa_chimere;PM25;Mannheim-Ludwigshafen;DE_International;9;SOx;1.495701e-04;8.064121e-04;7.099101e-08;1.854761e+01;7.478507e-05;1.053444e+03
sherpa_chimere;PM25;Marseille;Marseille_City;10;NH3;7.718186e-02;4.923509e-01;1.247779e-04;1.567619e+01;3.859093e-02;3.092769e+02
sherpa_chimere;PM25;Marseille;Marseille_City;10;NMVOC;1.231494e-05;7.855823e-05;3.830273e-06;1.567619e+01;6.157469e-06;1.607580e+00
sherpa_chimere;PM25;Marseille;Marseille_City;10;NOx;6.575111e-06;4.194330e-05;1.262634e-05;1.567619e+01;3.287556e-06;2.603728e-01
sherpa_chimere;PM25;Marseille;Marseille_City;10;PPM;1.682558e-03;1.073321e-02;1.795254e-04;1.567619e+01;8.412790e-04;4.686129e+00
sherpa_chimere;PM25;Marseille;Marseille_City;10;SOx;2.794880e-06;1.782882e-05;1.225509e-05;1.567619e+01;1.397440e-06;1.140293e-01
sherpa_chimere;PM25;Marseille;Marseille_City;1;NH3;1.522521e-03;9.712317e-03;2.231212e-04;1.567619e+01;7.612606e-04;3.411870e+00
sherpa_chimere;PM25;Marseille;Marseille_City;1;NMVOC;5.065119e-04;3.231091e-03;7.671644e-06;1.567619e+01;2.532560e-04;3.301195e+01
sherpa_chimere;PM25;Marseille;Marseille_City;1;NOx;1.018809e-01;6.499087e-01;2.062061e-05;1.567619e+01;5.094046e-02;2.470367e+03
sherpa_chimere;PM25;Marseille;Marseille_City;1;PPM;2.531421e-02;1.614819e-01;3.346229e-04;1.567619e+01;1.265710e-02;3.782497e+01
sherpa_chimere;PM25;Marseille;Marseille_City;1;SOx;1.070403e-01;6.828211e-01;1.942512e-05;1.567619e+01;5.352017e-02;2.755204e+03
sherpa_chimere;PM25;Marseille;Marseille_City;2;NH3;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_City;2;NMVOC;1.210953e-02;7.724795e-02;1.106626e-05;1.567619e+01;6.054767e-03;5.471374e+02
sherpa_chimere;PM25;Marseille;Marseille_City;2;NOx;7.462196e-02;4.760211e-01;4.295453e-05;1.567619e+01;3.731098e-02;8.686158e+02
sherpa_chimere;PM25;Marseille;Marseille_City;2;PPM;3.923036e-01;2.502544e+00;5.628627e-04;1.567619e+01;1.961518e-01;3.484896e+02
sherpa_chimere;PM25;Marseille;Marseille_City;2;SOx;2.025948e-02;1.292373e-01;3.239158e-05;1.567619e+01;1.012974e-02;3.127276e+02
sherpa_chimere;PM25;Marseille;Marseille_City;3;NH3;1.590083e-03;1.014330e-02;3.291395e-04;1.567619e+01;7.950415e-04;2.415515e+00
sherpa_chimere;PM25;Marseille;Marseille_City;3;NMVOC;1.795051e-03;1.145081e-02;1.485497e-05;1.567619e+01;8.975255e-04;6.041921e+01
sherpa_chimere;PM25;Marseille;Marseille_City;3;NOx;7.393275e-02;4.716245e-01;3.485571e-05;1.567619e+01;3.696637e-02;1.060554e+03
sherpa_chimere;PM25;Marseille;Marseille_City;3;PPM;4.975509e-02;3.173927e-01;6.840536e-04;1.567619e+01;2.487754e-02;3.636783e+01
sherpa_chimere;PM25;Marseille;Marseille_City;3;SOx;6.291870e-02;4.013647e-01;2.486923e-05;1.567619e+01;3.145935e-02;1.264991e+03
sherpa_chimere;PM25;Marseille;Marseille_City;4;NH3;3.662662e-02;2.336449e-01;2.721625e-04;1.567619e+01;1.831331e-02;6.728814e+01
sherpa_chimere;PM25;Marseille;Marseille_City;4;NMVOC;1.954917e-02;1.247061e-01;1.021147e-05;1.567619e+01;9.774586e-03;9.572163e+02
sherpa_chimere;PM25;Marseille;Marseille_City;4;NOx;4.463262e-03;2.847160e-02;2.130391e-05;1.567619e+01;2.231631e-03;1.047522e+02
sherpa_chimere;PM25;Marseille;Marseille_City;4;PPM;3.878150e+00;2.473911e+01;1.734568e-03;1.567619e+01;1.939075e+00;1.117901e+03
sherpa_chimere;PM25;Marseille;Marseille_City;4;SOx;4.768295e-02;3.041743e-01;2.037482e-05;1.567619e+01;2.384147e-02;1.170144e+03
sherpa_chimere;PM25;Marseille;Marseille_City;5;NH3;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_City;5;NMVOC;8.804999e-03;5.616798e-02;1.587089e-05;1.567619e+01;4.402499e-03;2.773946e+02
sherpa_chimere;PM25;Marseille;Marseille_City;5;NOx;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_City;5;PPM;1.246550e-05;7.951869e-05;7.682438e-04;1.567619e+01;6.232750e-06;8.112985e-03
sherpa_chimere;PM25;Marseille;Marseille_City;5;SOx;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_City;6;NH3;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_City;6;NMVOC;9.808808e-02;6.257138e-01;1.670865e-05;1.567619e+01;4.904404e-02;2.935249e+03
sherpa_chimere;PM25;Marseille;Marseille_City;6;NOx;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_City;6;PPM;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_City;6;SOx;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_City;7;NH3;5.947351e-02;3.793875e-01;3.562242e-04;1.567619e+01;2.973675e-02;8.347764e+01
sherpa_chimere;PM25;Marseille;Marseille_City;7;NMVOC;3.194657e-02;2.037904e-01;1.514252e-05;1.567619e+01;1.597329e-02;1.054863e+03
sherpa_chimere;PM25;Marseille;Marseille_City;7;NOx;3.639111e-01;2.321426e+00;3.889859e-05;1.567619e+01;1.819556e-01;4.677691e+03
sherpa_chimere;PM25;Marseille;Marseille_City;7;PPM;4.693057e-01;2.993748e+00;7.278332e-04;1.567619e+01;2.346528e-01;3.223992e+02
sherpa_chimere;PM25;Marseille;Marseille_City;7;SOx;4.847110e-04;3.092021e-03;3.272832e-05;1.567619e+01;2.423555e-04;7.405070e+00
sherpa_chimere;PM25;Marseille;Marseille_City;8;NH3;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_City;8;NMVOC;2.752833e-02;1.756060e-01;2.969054e-05;1.567619e+01;1.376416e-02;4.635874e+02
sherpa_chimere;PM25;Marseille;Marseille_City;8;NOx;1.341829e-01;8.559661e-01;3.106769e-05;1.567619e+01;6.709144e-02;2.159524e+03
sherpa_chimere;PM25;Marseille;Marseille_City;8;PPM;1.351420e-01;8.620847e-01;4.274130e-04;1.567619e+01;6.757102e-02;1.580930e+02
sherpa_chimere;PM25;Marseille;Marseille_City;8;SOx;7.209350e-02;4.598918e-01;2.868572e-05;1.567619e+01;3.604675e-02;1.256610e+03
sherpa_chimere;PM25;Marseille;Marseille_City;9;NH3;2.339203e-02;1.492201e-01;3.971080e-04;1.567619e+01;1.169601e-02;2.945298e+01
sherpa_chimere;PM25;Marseille;Marseille_City;9;NMVOC;1.691784e-03;1.079206e-02;9.462573e-06;1.567619e+01;8.458922e-04;8.939347e+01
sherpa_chimere;PM25;Marseille;Marseille_City;9;NOx;3.608043e-04;2.301607e-03;2.625327e-05;1.567619e+01;1.804021e-04;6.871605e+00
sherpa_chimere;PM25;Marseille;Marseille_City;9;PPM;7.063363e-03;4.505791e-02;2.992499e-04;1.567619e+01;3.531681e-03;1.180178e+01
sherpa_chimere;PM25;Marseille;Marseille_City;9;SOx;3.041386e-04;1.940131e-03;2.173436e-05;1.567619e+01;1.520693e-04;6.996723e+00
sherpa_chimere;PM25;Marseille;Marseille_Comm;10;NH3;2.833976e-02;1.807822e-01;7.986631e-05;1.567619e+01;1.416988e-02;1.774200e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;10;NMVOC;3.928149e-06;2.505806e-05;2.129737e-06;1.567619e+01;1.964075e-06;9.222145e-01
sherpa_chimere;PM25;Marseille;Marseille_Comm;10;NOx;2.342659e-06;1.494406e-05;7.841957e-06;1.567619e+01;1.171329e-06;1.493670e-01
sherpa_chimere;PM25;Marseille;Marseille_Comm;10;PPM;7.435429e-04;4.743136e-03;7.511597e-05;1.567619e+01;3.717715e-04;4.949300e+00
sherpa_chimere;PM25;Marseille;Marseille_Comm;10;SOx;1.055742e-06;6.734685e-06;8.069642e-06;1.567619e+01;5.278710e-07;6.541442e-02
sherpa_chimere;PM25;Marseille;Marseille_Comm;1;NH3;4.925618e-04;3.142102e-03;1.940476e-04;1.567619e+01;2.462809e-04;1.269178e+00
sherpa_chimere;PM25;Marseille;Marseille_Comm;1;NMVOC;1.538975e-04;9.817280e-04;6.266086e-06;1.567619e+01;7.694877e-05;1.228020e+01
sherpa_chimere;PM25;Marseille;Marseille_Comm;1;NOx;3.855950e-02;2.459750e-01;2.015410e-05;1.567619e+01;1.927975e-02;9.566170e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;1;PPM;9.114812e-03;5.814431e-02;3.142099e-04;1.567619e+01;4.557406e-03;1.450433e+01
sherpa_chimere;PM25;Marseille;Marseille_Comm;1;SOx;3.903163e-02;2.489867e-01;1.901603e-05;1.567619e+01;1.951581e-02;1.026282e+03
sherpa_chimere;PM25;Marseille;Marseille_Comm;2;NH3;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_Comm;2;NMVOC;1.143474e-03;7.294336e-03;2.008374e-06;1.567619e+01;5.717369e-04;2.846765e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;2;NOx;2.771649e-03;1.768063e-02;9.745593e-06;1.567619e+01;1.385824e-03;1.422001e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;2;PPM;3.487879e-02;2.224954e-01;1.035761e-04;1.567619e+01;1.743940e-02;1.683729e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;2;SOx;2.099941e-03;1.339574e-02;1.012592e-05;1.567619e+01;1.049971e-03;1.036914e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;3;NH3;6.379169e-05;4.069337e-04;3.164210e-04;1.567619e+01;3.189584e-05;1.008019e-01
sherpa_chimere;PM25;Marseille;Marseille_Comm;3;NMVOC;1.442250e-04;9.200260e-04;5.196812e-06;1.567619e+01;7.211251e-05;1.387630e+01
sherpa_chimere;PM25;Marseille;Marseille_Comm;3;NOx;1.853918e-02;1.182633e-01;1.988049e-05;1.567619e+01;9.269589e-03;4.662657e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;3;PPM;9.521132e-03;6.073626e-02;3.102788e-04;1.567619e+01;4.760566e-03;1.534287e+01
sherpa_chimere;PM25;Marseille;Marseille_Comm;3;SOx;4.402024e-02;2.808096e-01;1.896170e-05;1.567619e+01;2.201012e-02;1.160768e+03
sherpa_chimere;PM25;Marseille;Marseille_Comm;4;NH3;1.486878e-02;9.484945e-02;1.805958e-04;1.567619e+01;7.434390e-03;4.116590e+01
sherpa_chimere;PM25;Marseille;Marseille_Comm;4;NMVOC;6.769637e-03;4.318420e-02;5.780033e-06;1.567619e+01;3.384818e-03;5.856054e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;4;NOx;5.941981e-03;3.790450e-02;2.017553e-05;1.567619e+01;2.970991e-03;1.472571e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;4;PPM;6.469869e-02;4.127195e-01;1.069715e-04;1.567619e+01;3.234935e-02;3.024108e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;4;SOx;3.127718e-02;1.995203e-01;1.901836e-05;1.567619e+01;1.563859e-02;8.222891e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;5;NH3;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_Comm;5;NMVOC;2.340770e-04;1.493201e-03;2.682558e-06;1.567619e+01;1.170385e-04;4.362944e+01
sherpa_chimere;PM25;Marseille;Marseille_Comm;5;NOx;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_Comm;5;PPM;3.424704e-07;2.184653e-06;1.341943e-04;1.567619e+01;1.712352e-07;1.276024e-03
sherpa_chimere;PM25;Marseille;Marseille_Comm;5;SOx;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_Comm;6;NH3;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_Comm;6;NMVOC;2.200904e-03;1.403979e-02;2.949944e-06;1.567619e+01;1.100452e-03;3.730417e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;6;NOx;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_Comm;6;PPM;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_Comm;6;SOx;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_Comm;7;NH3;4.640683e-03;2.960338e-02;9.247681e-05;1.567619e+01;2.320341e-03;2.509106e+01
sherpa_chimere;PM25;Marseille;Marseille_Comm;7;NMVOC;1.245342e-03;7.944164e-03;2.603687e-06;1.567619e+01;6.226711e-04;2.391497e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;7;NOx;2.831951e-02;1.806530e-01;9.284404e-06;1.567619e+01;1.415976e-02;1.525112e+03
sherpa_chimere;PM25;Marseille;Marseille_Comm;7;PPM;2.619189e-02;1.670808e-01;1.303300e-04;1.567619e+01;1.309595e-02;1.004830e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;7;SOx;4.351544e-05;2.775894e-04;9.386235e-06;1.567619e+01;2.175772e-05;2.318045e+00
sherpa_chimere;PM25;Marseille;Marseille_Comm;8;NH3;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_Comm;8;NMVOC;3.072851e-04;1.960203e-03;2.028678e-06;1.567619e+01;1.536426e-04;7.573533e+01
sherpa_chimere;PM25;Marseille;Marseille_Comm;8;NOx;2.624452e-03;1.674164e-02;7.973287e-06;1.567619e+01;1.312226e-03;1.645778e+02
sherpa_chimere;PM25;Marseille;Marseille_Comm;8;PPM;3.248423e-03;2.072202e-02;1.090729e-04;1.567619e+01;1.624211e-03;1.489106e+01
sherpa_chimere;PM25;Marseille;Marseille_Comm;8;SOx;3.746333e-04;2.389824e-03;8.362197e-06;1.567619e+01;1.873166e-04;2.240041e+01
sherpa_chimere;PM25;Marseille;Marseille_Comm;9;NH3;1.053255e-03;6.718822e-03;6.958806e-05;1.567619e+01;5.266276e-04;7.567787e+00
sherpa_chimere;PM25;Marseille;Marseille_Comm;9;NMVOC;5.529819e-04;3.527528e-03;5.173569e-06;1.567619e+01;2.764910e-04;5.344299e+01
sherpa_chimere;PM25;Marseille;Marseille_Comm;9;NOx;3.039531e-05;1.938947e-04;1.839895e-05;1.567619e+01;1.519765e-05;8.260067e-01
sherpa_chimere;PM25;Marseille;Marseille_Comm;9;PPM;6.448203e-04;4.113374e-03;9.308774e-05;1.567619e+01;3.224102e-04;3.463508e+00
sherpa_chimere;PM25;Marseille;Marseille_Comm;9;SOx;3.878537e-06;2.474158e-05;1.746657e-05;1.567619e+01;1.939269e-06;1.110275e-01
sherpa_chimere;PM25;Marseille;Marseille_National;10;NH3;9.315381e-01;5.942376e+00;1.478895e-06;1.567619e+01;4.657690e-01;3.149441e+05
sherpa_chimere;PM25;Marseille;Marseille_National;10;NMVOC;5.982626e-05;3.816378e-04;1.777241e-08;1.567619e+01;2.991313e-05;1.683122e+03
sherpa_chimere;PM25;Marseille;Marseille_National;10;NOx;6.727204e-05;4.291351e-04;1.233135e-07;1.567619e+01;3.363602e-05;2.727682e+02
sherpa_chimere;PM25;Marseille;Marseille_National;10;PPM;1.014833e-02;6.473721e-02;9.547535e-07;1.567619e+01;5.074164e-03;5.314633e+03
sherpa_chimere;PM25;Marseille;Marseille_National;10;SOx;4.438867e-05;2.831598e-04;1.860980e-07;1.567619e+01;2.219434e-05;1.192616e+02
sherpa_chimere;PM25;Marseille;Marseille_National;1;NH3;6.164011e-03;3.932085e-02;7.904163e-06;1.567619e+01;3.082006e-03;3.899218e+02
sherpa_chimere;PM25;Marseille;Marseille_National;1;NMVOC;1.723431e-03;1.099394e-02;2.301595e-07;1.567619e+01;8.617156e-04;3.743993e+03
sherpa_chimere;PM25;Marseille;Marseille_National;1;NOx;9.359104e-02;5.970267e-01;1.087020e-06;1.567619e+01;4.679552e-02;4.304936e+04
sherpa_chimere;PM25;Marseille;Marseille_National;1;PPM;4.200465e-02;2.679519e-01;1.849007e-05;1.567619e+01;2.100232e-02;1.135870e+03
sherpa_chimere;PM25;Marseille;Marseille_National;1;SOx;1.183481e-01;7.549546e-01;1.671527e-06;1.567619e+01;5.917406e-02;3.540119e+04
sherpa_chimere;PM25;Marseille;Marseille_National;2;NH3;1.613823e-04;1.029474e-03;1.002069e-06;1.567619e+01;8.069117e-05;8.052459e+01
sherpa_chimere;PM25;Marseille;Marseille_National;2;NMVOC;6.925936e-03;4.418124e-02;3.975515e-08;1.567619e+01;3.462968e-03;8.710741e+04
sherpa_chimere;PM25;Marseille;Marseille_National;2;NOx;2.478839e-02;1.581277e-01;2.347908e-07;1.567619e+01;1.239420e-02;5.278825e+04
sherpa_chimere;PM25;Marseille;Marseille_National;2;PPM;2.212859e-01;1.411605e+00;2.145668e-06;1.567619e+01;1.106430e-01;5.156574e+04
sherpa_chimere;PM25;Marseille;Marseille_National;2;SOx;1.537293e-02;9.806549e-02;3.725552e-07;1.567619e+01;7.686466e-03;2.063175e+04
sherpa_chimere;PM25;Marseille;Marseille_National;3;NH3;2.612961e-03;1.666834e-02;6.417997e-06;1.567619e+01;1.306480e-03;2.035651e+02
sherpa_chimere;PM25;Marseille;Marseille_National;3;NMVOC;1.580591e-03;1.008275e-02;2.171832e-07;1.567619e+01;7.902954e-04;3.638842e+03
sherpa_chimere;PM25;Marseille;Marseille_National;3;NOx;1.260454e-01;8.040564e-01;1.103245e-06;1.567619e+01;6.302270e-02;5.712485e+04
sherpa_chimere;PM25;Marseille;Marseille_National;3;PPM;8.665074e-02;5.527538e-01;1.446394e-05;1.567619e+01;4.332537e-02;2.995405e+03
sherpa_chimere;PM25;Marseille;Marseille_National;3;SOx;1.641972e-01;1.047431e+00;2.160579e-06;1.567619e+01;8.209860e-02;3.799843e+04
sherpa_chimere;PM25;Marseille;Marseille_National;4;NH3;7.635352e-02;4.870668e-01;1.301041e-05;1.567619e+01;3.817676e-02;2.934323e+03
sherpa_chimere;PM25;Marseille;Marseille_National;4;NMVOC;3.219824e-02;2.053958e-01;3.902013e-07;1.567619e+01;1.609912e-02;4.125850e+04
sherpa_chimere;PM25;Marseille;Marseille_National;4;NOx;2.319565e-02;1.479674e-01;1.663092e-06;1.567619e+01;1.159783e-02;6.973653e+03
sherpa_chimere;PM25;Marseille;Marseille_National;4;PPM;4.314125e-01;2.752024e+00;6.097012e-06;1.567619e+01;2.157063e-01;3.537901e+04
sherpa_chimere;PM25;Marseille;Marseille_National;4;SOx;2.457836e-01;1.567878e+00;5.316909e-06;1.567619e+01;1.228918e-01;2.311339e+04
sherpa_chimere;PM25;Marseille;Marseille_National;5;NH3;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_National;5;NMVOC;3.564419e-03;2.273779e-02;1.077872e-07;1.567619e+01;1.782210e-03;1.653452e+04
sherpa_chimere;PM25;Marseille;Marseille_National;5;NOx;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_National;5;PPM;5.254967e-06;3.352197e-05;5.575176e-06;1.567619e+01;2.627483e-06;4.712826e-01
sherpa_chimere;PM25;Marseille;Marseille_National;5;SOx;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_National;6;NH3;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_National;6;NMVOC;1.544934e-02;9.855293e-02;4.765514e-08;1.567619e+01;7.724672e-03;1.620953e+05
sherpa_chimere;PM25;Marseille;Marseille_National;6;NOx;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_National;6;PPM;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_National;6;SOx;0.000000e+00;0.000000e+00;nan;1.567619e+01;0.000000e+00;nan
sherpa_chimere;PM25;Marseille;Marseille_National;7;NH3;3.141728e-02;2.004140e-01;3.425601e-06;1.567619e+01;1.570864e-02;4.585660e+03
sherpa_chimere;PM25;Marseille;Marseille_National;7;NMVOC;6.101955e-03;3.892499e-02;6.331018e-08;1.567619e+01;3.050977e-03;4.819095e+04
sherpa_chimere;PM25;Marseille;Marseille_National;7;NOx;1.551036e-01;9.894214e-01;2.983806e-07;1.567619e+01;7.755178e-02;2.599089e+05
sherpa_chimere;PM25;Marseille;Marseille_National;7;PPM;1.033051e-01;6.589937e-01;3.098323e-06;1.567619e+01;5.165255e-02;1.667113e+04
sherpa_chimere;PM25;Marseille;Marseille_National;7;SOx;3.120810e-04;1.990796e-03;3.891119e-07;1.567619e+01;1.560405e-04;4.010170e+02
sherpa_chimere;PM25;Marseille;Marseille_National;8;NH3;9.055201e-06;5.776405e-05;2.400642e-06;1.567619e+01;4.527601e-06;1.885996e+00
sherpa_chimere;PM25;Marseille;Marseille_National;8;NMVOC;4.319721e-03;2.755594e-02;5.504031e-08;1.567619e+01;2.159861e-03;3.924143e+04
sherpa_chimere;PM25;Marseille;Marseille_National;8;NOx;5.505431e-02;3.511970e-01;2.495855e-07;1.567619e+01;2.752715e-02;1.102915e+05
sherpa_chimere;PM25;Marseille;Marseille_National;8;PPM;3.972070e-02;2.533824e-01;2.088349e-06;1.567619e+01;1.986035e-02;9.510075e+03
sherpa_chimere;PM25;Marseille;Marseille_National;8;SOx;2.169532e-02;1.383967e-01;7.465133e-07;1.567619e+01;1.084766e-02;1.453110e+04
sherpa_chimere;PM25;Marseille;Marseille_National;9;NH3;2.481871e-02;1.583210e-01;1.797472e-06;1.567619e+01;1.240935e-02;6.903782e+03
sherpa_chimere;PM25;Marseille;Marseille_National;9;NMVOC;5.315763e-03;3.390979e-02;3.704343e-07;1.567619e+01;2.657881e-03;7.175041e+03
sherpa_chimere;PM25;Marseille;Marseille_National;9;NOx;9.244355e-04;5.897068e-03;1.678427e-06;1.567619e+01;4.622177e-04;2.753874e+02
sherpa_chimere;PM25;Marseille;Marseille_National;9;PPM;2.738050e-02;1.746630e-01;2.497161e-06;1.567619e+01;1.369025e-02;5.482326e+03
sherpa_chimere;PM25;Marseille;Marseille_National;9;SOx;1.046441e-03;6.675354e-03;3.748505e-06;1.567619e+01;5.232206e-04;1.395811e+02
sherpa_chimere;PM25;Marseille;FR_International;10;NH3;1.327110e+00;8.465769e+00;4.390678e-07;1.567619e+01;6.635550e-01;1.511281e+06
