Source apportionment for 150 cities
commit eb21d3fb8ee65a2f44dc2b482efb077d3fdf8c40
emissions cdf = O:/Integrated_assessment/SHERPA/20170322_v18_SrrResults_PotencyBased/1_base_emissions/BC_emi_PM25_Y.nc
concentrations cdf = O:/Integrated_assessment/SHERPA/20170322_v18_SrrResults_PotencyBased/2_base_concentrations/BC_conc_PM25_Y.nc
model folder = O:/Integrated_assessment/SHERPA/20171207_SRR_noFlatWeight_120cells/3_source_receptors/SR_PM25_Y.nc
model;pollutant;target;source;snap;precursor;potential;relative_potential;potency;target_conc_basecase;delta_conc;DE
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;1;NMVOC;1.188920e-05;8.293709e-05;1.137890e-05;1.433521e+01;5.944601e-06;5.224232e-01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;1;NOx;3.031032e-04;2.114397e-03;7.444679e-05;1.433521e+01;1.515516e-04;2.035704e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;1;PPM;2.495361e-04;1.740722e-03;1.671303e-03;1.433521e+01;1.247680e-04;7.465313e-02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;1;SOx;2.916453e-05;2.034469e-04;3.008513e-05;1.433521e+01;1.458227e-05;4.847000e-01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;2;NH3;2.151947e-03;1.501163e-02;5.454323e-04;1.433521e+01;1.075974e-03;1.972699e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;2;NMVOC;4.849581e-03;3.382987e-02;5.769340e-05;1.433521e+01;2.424791e-03;4.202891e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;2;NOx;2.755027e-02;1.921861e-01;2.169230e-04;1.433521e+01;1.377514e-02;6.350241e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;2;PPM;2.181703e-01;1.521920e+00;1.002762e-02;1.433521e+01;1.090852e-01;1.087847e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;2;SOx;7.832159e-03;5.463583e-02;7.122283e-05;1.433521e+01;3.916079e-03;5.498348e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;3;NH3;1.268235e-04;8.846995e-04;2.365179e-04;1.433521e+01;6.341174e-05;2.681055e-01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;3;NMVOC;1.752606e-06;1.222589e-05;1.137965e-05;1.433521e+01;8.763032e-07;7.700614e-02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;3;NOx;2.655102e-03;1.852155e-02;8.303241e-05;1.433521e+01;1.327551e-03;1.598835e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;3;PPM;4.508395e-05;3.144981e-04;1.671709e-03;1.433521e+01;2.254197e-05;1.348439e-02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;3;SOx;1.582271e-03;1.103766e-02;3.307752e-05;1.433521e+01;7.911357e-04;2.391762e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;4;NH3;1.480790e-04;1.032974e-03;2.140964e-04;1.433521e+01;7.403948e-05;3.458231e-01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;4;NMVOC;2.297910e-05;1.602984e-04;1.137895e-05;1.433521e+01;1.148955e-05;1.009720e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;4;NOx;4.415697e-05;3.080316e-04;7.444693e-05;1.433521e+01;2.207848e-05;2.965668e-01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;4;PPM;4.307350e-04;3.004735e-03;1.671302e-03;1.433521e+01;2.153675e-04;1.288621e-01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;4;SOx;7.164805e-05;4.998048e-04;3.008523e-05;1.433521e+01;3.582402e-05;1.190751e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;5;NH3;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;5;NMVOC;8.745565e-04;6.100760e-03;6.018810e-05;1.433521e+01;4.372782e-04;7.265194e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;5;NOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;5;PPM;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;5;SOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;6;NH3;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;6;NMVOC;3.198702e-04;2.231361e-03;1.223824e-05;1.433521e+01;1.599351e-04;1.306847e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;6;NOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;6;PPM;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;6;SOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;7;NH3;8.869606e-03;6.187290e-02;5.475629e-04;1.433521e+01;4.434803e-03;8.099166e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;7;NMVOC;5.642165e-03;3.935880e-02;5.801029e-05;1.433521e+01;2.821083e-03;4.863072e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;7;NOx;1.232699e-01;8.599106e-01;2.178528e-04;1.433521e+01;6.163497e-02;2.829202e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;7;PPM;2.941975e-01;2.052273e+00;1.039711e-02;1.433521e+01;1.470988e-01;1.414805e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;7;SOx;6.762310e-05;4.717275e-04;7.148563e-05;1.433521e+01;3.381155e-05;4.729839e-01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;8;NH3;3.525469e-05;2.459308e-04;5.615673e-04;1.433521e+01;1.762734e-05;3.138955e-02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;8;NMVOC;1.820050e-03;1.269636e-02;5.993469e-05;1.433521e+01;9.100249e-04;1.518361e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;8;NOx;1.589099e-02;1.108529e-01;2.236380e-04;1.433521e+01;7.945493e-03;3.552837e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;8;PPM;8.371882e-02;5.840085e-01;1.074818e-02;1.433521e+01;4.185941e-02;3.894558e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;8;SOx;2.954768e-05;2.061197e-04;7.319029e-05;1.433521e+01;1.477384e-05;2.018552e-01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;9;NH3;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;9;NMVOC;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;9;NOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;9;PPM;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_City;9;SOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;10;NH3;9.101262e-02;6.348889e-01;1.355821e-04;1.433521e+01;4.550631e-02;3.356366e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;10;NMVOC;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;10;NOx;2.577201e-06;1.797812e-05;4.485066e-05;1.433521e+01;1.288600e-06;2.873092e-02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;10;PPM;7.442126e-03;5.191503e-02;8.012352e-04;1.433521e+01;3.721063e-03;4.644158e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;10;SOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;1;NH3;7.992224e-04;5.575242e-03;1.355590e-04;1.433521e+01;3.996112e-04;2.947877e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;1;NMVOC;1.966817e-04;1.372019e-03;5.535537e-06;1.433521e+01;9.834084e-05;1.776537e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;1;NOx;6.175970e-03;4.308254e-02;4.460746e-05;1.433521e+01;3.087985e-03;6.922575e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;1;PPM;3.855568e-03;2.689580e-02;7.593631e-04;1.433521e+01;1.927784e-03;2.538686e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;1;SOx;6.477378e-04;4.518511e-03;1.964919e-05;1.433521e+01;3.238689e-04;1.648256e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;2;NH3;2.732566e-03;1.906193e-02;1.708802e-04;1.433521e+01;1.366283e-03;7.995561e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;2;NMVOC;2.872190e-03;2.003592e-02;8.430268e-06;1.433521e+01;1.436095e-03;1.703499e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;2;NOx;2.998230e-02;2.091515e-01;5.824423e-05;1.433521e+01;1.499115e-02;2.573843e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;2;PPM;1.209654e-01;8.438346e-01;1.119896e-03;1.433521e+01;6.048271e-02;5.400742e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;2;SOx;1.083238e-02;7.556486e-02;2.430352e-05;1.433521e+01;5.416189e-03;2.228561e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;3;NH3;5.247862e-04;3.660821e-03;2.143012e-04;1.433521e+01;2.623931e-04;1.224413e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;3;NMVOC;2.898353e-05;2.021843e-04;5.535814e-06;1.433521e+01;1.449176e-05;2.617820e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;3;NOx;1.183833e-02;8.258224e-02;6.999597e-05;1.433521e+01;5.919167e-03;8.456439e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;3;PPM;6.957903e-04;4.853717e-03;7.595285e-04;1.433521e+01;3.478952e-04;4.580410e-01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;3;SOx;5.978437e-03;4.170458e-02;3.218978e-05;1.433521e+01;2.989218e-03;9.286233e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;4;NH3;3.188346e-03;2.224137e-02;1.355588e-04;1.433521e+01;1.594173e-03;1.176002e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;4;NMVOC;3.801413e-04;2.651802e-03;5.535490e-06;1.433521e+01;1.900706e-04;3.433673e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;4;NOx;8.997233e-04;6.276320e-03;4.460746e-05;1.433521e+01;4.498616e-04;1.008490e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;4;PPM;6.655205e-03;4.642560e-02;7.593664e-04;1.433521e+01;3.327602e-03;4.382077e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;4;SOx;1.591299e-03;1.110064e-02;1.964906e-05;1.433521e+01;7.956494e-04;4.049300e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;5;NH3;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;5;NMVOC;4.324250e-04;3.016525e-03;7.285930e-06;1.433521e+01;2.162125e-04;2.967535e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;5;NOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;5;PPM;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;5;SOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;6;NH3;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;6;NMVOC;8.353152e-03;5.827020e-02;4.374016e-06;1.433521e+01;4.176576e-03;9.548607e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;6;NOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;6;PPM;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;6;SOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;7;NH3;1.411726e-02;9.847964e-02;1.511475e-04;1.433521e+01;7.058629e-03;4.670027e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;7;NMVOC;3.889180e-03;2.713027e-02;6.934893e-06;1.433521e+01;1.944590e-03;2.804066e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;7;NOx;1.655563e-01;1.154893e+00;5.074263e-05;1.433521e+01;8.277814e-02;1.631333e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;7;PPM;1.617611e-01;1.128418e+00;9.914461e-04;1.433521e+01;8.088053e-02;8.157834e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;7;SOx;1.182565e-04;8.249379e-04;2.168071e-05;1.433521e+01;5.912827e-05;2.727229e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;8;NH3;4.400454e-05;3.069683e-04;1.470858e-04;1.433521e+01;2.200227e-05;1.495880e-01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;8;NMVOC;9.644446e-04;6.727804e-03;6.915401e-06;1.433521e+01;4.822223e-04;6.973164e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;8;NOx;1.721925e-02;1.201186e-01;4.872377e-05;1.433521e+01;8.609625e-03;1.767028e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;8;PPM;3.615393e-02;2.522038e-01;9.794495e-04;1.433521e+01;1.807696e-02;1.845625e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;8;SOx;4.087658e-05;2.851482e-04;2.108791e-05;1.433521e+01;2.043829e-05;9.691947e-01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;9;NH3;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;9;NMVOC;1.352056e-05;9.431714e-05;2.142785e-06;1.433521e+01;6.760278e-06;3.154903e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;9;NOx;4.454661e-08;3.107497e-07;2.406868e-05;1.433521e+01;2.227331e-08;9.254064e-04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;9;PPM;2.536536e-03;1.769445e-02;2.599783e-04;1.433521e+01;1.268268e-03;4.878362e+00
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_Comm;9;SOx;4.942526e-08;3.447823e-07;1.196967e-05;1.433521e+01;2.471263e-08;2.064604e-03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;10;NH3;2.282045e+00;1.591916e+01;4.460895e-06;1.433521e+01;1.141022e+00;2.557833e+05
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;10;NMVOC;3.689893e-07;2.574008e-06;1.690976e-08;1.433521e+01;1.844946e-07;1.091054e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;10;NOx;4.588205e-05;3.200655e-04;1.014277e-06;1.433521e+01;2.294102e-05;2.261811e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;10;PPM;2.418368e-02;1.687013e-01;3.408054e-06;1.433521e+01;1.209184e-02;3.548019e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;10;SOx;7.544452e-07;5.262884e-06;9.178883e-07;1.433521e+01;3.772226e-07;4.109679e-01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;1;NH3;8.910397e-02;6.215744e-01;8.342133e-06;1.433521e+01;4.455198e-02;5.340599e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;1;NMVOC;6.469019e-03;4.512680e-02;1.138533e-07;1.433521e+01;3.234510e-03;2.840946e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;1;NOx;5.931965e-01;4.138040e+00;2.084834e-06;1.433521e+01;2.965982e-01;1.422647e+05
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;1;PPM;1.586910e-01;1.107002e+00;1.260806e-05;1.433521e+01;7.934551e-02;6.293238e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;1;SOx;2.851493e-01;1.989154e+00;1.243961e-06;1.433521e+01;1.425746e-01;1.146134e+05
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;2;NH3;1.875286e-02;1.308168e-01;6.594212e-06;1.433521e+01;9.376428e-03;1.421918e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;2;NMVOC;5.057747e-03;3.528200e-02;7.139966e-08;1.433521e+01;2.528873e-03;3.541856e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;2;NOx;1.527717e-01;1.065710e+00;1.579820e-06;1.433521e+01;7.638584e-02;4.835097e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;2;PPM;1.819829e-01;1.269482e+00;5.509230e-06;1.433521e+01;9.099143e-02;1.651618e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;2;SOx;9.087504e-02;6.339291e-01;1.100959e-06;1.433521e+01;4.543752e-02;4.127084e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;3;NH3;7.935184e-03;5.535452e-02;7.625106e-06;1.433521e+01;3.967592e-03;5.203327e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;3;NMVOC;9.532513e-04;6.649722e-03;1.122445e-07;1.433521e+01;4.766257e-04;4.246315e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;3;NOx;2.406256e-01;1.678564e+00;1.969674e-06;1.433521e+01;1.203128e-01;6.108262e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;3;PPM;2.621711e-02;1.828862e-01;1.044266e-05;1.433521e+01;1.310856e-02;1.255289e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;3;SOx;1.019571e-01;7.112359e-01;1.175643e-06;1.433521e+01;5.097856e-02;4.336228e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;4;NH3;1.738518e-01;1.212761e+00;1.578839e-05;1.433521e+01;8.692590e-02;5.505683e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;4;NMVOC;1.172276e-02;8.177603e-02;9.524892e-08;1.433521e+01;5.861381e-03;6.153750e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;4;NOx;6.080575e-02;4.241708e-01;2.225266e-06;1.433521e+01;3.040288e-02;1.366258e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;4;PPM;1.977178e-01;1.379246e+00;1.099685e-05;1.433521e+01;9.885890e-02;8.989746e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;4;SOx;1.521047e-01;1.061057e+00;1.594809e-06;1.433521e+01;7.605236e-02;4.768746e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;5;NH3;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;5;NMVOC;1.403184e-03;9.788374e-03;6.141796e-08;1.433521e+01;7.015918e-04;1.142323e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;5;NOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;5;PPM;2.242051e-05;1.564017e-04;6.281225e-07;1.433521e+01;1.121025e-05;1.784724e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;5;SOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;6;NH3;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;6;NMVOC;7.655525e-02;5.340367e-01;1.147931e-07;1.433521e+01;3.827763e-02;3.334489e+05
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;6;NOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;6;PPM;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;6;SOx;0.000000e+00;0.000000e+00;nan;1.433521e+01;0.000000e+00;nan
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;7;NH3;1.080448e-01;7.537022e-01;6.647352e-06;1.433521e+01;5.402238e-02;8.126902e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;7;NMVOC;7.588133e-03;5.293355e-02;7.712560e-08;1.433521e+01;3.794066e-03;4.919335e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;7;NOx;9.200240e-01;6.417934e+00;1.616476e-06;1.433521e+01;4.600120e-01;2.845770e+05
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;7;PPM;2.370832e-01;1.653853e+00;8.323617e-06;1.433521e+01;1.185416e-01;1.424160e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;7;SOx;1.094616e-03;7.635861e-03;1.151713e-06;1.433521e+01;5.473082e-04;4.752123e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;8;NH3;5.305300e-04;3.700889e-03;5.970280e-06;1.433521e+01;2.652650e-04;4.443091e+01
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;8;NMVOC;2.467608e-03;1.721362e-02;7.428151e-08;1.433521e+01;1.233804e-03;1.660984e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;8;NOx;1.659575e-01;1.157692e+00;1.139473e-06;1.433521e+01;8.297876e-02;7.282204e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;8;PPM;6.889697e-02;4.806138e-01;7.025267e-06;1.433521e+01;3.444849e-02;4.903513e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;8;SOx;3.743834e-03;2.611636e-02;3.036928e-07;1.433521e+01;1.871917e-03;6.163850e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;9;NH3;3.534354e-03;2.465507e-02;2.319489e-06;1.433521e+01;1.767177e-03;7.618821e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;9;NMVOC;1.215643e-03;8.480125e-03;7.024420e-08;1.433521e+01;6.078216e-04;8.652979e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;9;NOx;5.536020e-04;3.861835e-03;1.193330e-06;1.433521e+01;2.768010e-04;2.319569e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;9;PPM;1.412759e-01;9.855171e-01;1.143445e-05;1.433521e+01;7.063795e-02;6.177644e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;Heidelberg_National;9;SOx;2.357412e-04;1.644491e-03;9.869279e-07;1.433521e+01;1.178706e-04;1.194318e+02
sherpa_chimere_noFW_120cls;PM25;Heidelberg;DE_International;10;NH3;2.432606e+00;1.696946e+01;7.748070e-07;1.433521e+01;1.216303e+00;1.569814e+06
sherpa_chimere_noFW_120cls;PM25;Heidelberg;DE_International;10;NMVOC;3.748808e-05;2.615106e-04;3.622692e-10;1.433521e+01;1.874404e-05;5.174064e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;DE_International;10;NOx;6.977853e-04;4.867634e-03;4.290477e-08;1.433521e+01;3.488926e-04;8.131792e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;DE_International;10;PPM;7.447973e-03;5.195582e-02;4.280903e-08;1.433521e+01;3.723987e-03;8.699067e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;DE_International;10;SOx;1.587101e-04;1.107135e-03;4.311660e-08;1.433521e+01;7.935505e-05;1.840476e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;DE_International;1;NH3;1.169942e-02;8.161323e-02;1.319019e-06;1.433521e+01;5.849712e-03;4.434898e+03
sherpa_chimere_noFW_120cls;PM25;Heidelberg;DE_International;1;NMVOC;2.353301e-04;1.641624e-03;1.717112e-09;1.433521e+01;1.176651e-04;6.852496e+04
sherpa_chimere_noFW_120cls;PM25;Heidelberg;DE_International;1;NOx;2.148670e-01;1.498876e+00;1.315330e-07;1.433521e+01;1.074335e-01;8.167798e+05
